[20215.163554568717, -2372.0565285750067, 19676.46416145136, 51752.491504250946, 40717.14469398793, 60373.46993368506, 61484.441040091646, 55203.51144117254]
[20414.76463255461, -2243.0646113234297, 19886.16822793105, 51529.10817016461, 40802.41659908493, 59884.99491035878, 61208.553458279785, 55269.40438382678]
[21370.793446397, -1402.8848889928925, 20857.26211753632, 51115.690304719246, 41617.04827750305, 58515.503527582114, 60263.85697887623, 55976.39006094814]
[21324.30181792996, -1397.4981185791635, 20791.838561515637, 51319.113531007, 41669.99956011767, 58868.772848698245, 60457.19956841464, 56039.824311712306]
[20418.162097711815, -2180.770299526489, 19881.519065084347, 51811.410702635134, 40885.788605903224, 60308.42635732012, 61461.32933632485, 55396.18347837729]
[20339.662771184776, -2299.5921730509012, 19815.02262532981, 51691.49359363242, 40763.92689513289, 60175.00879466639, 61425.52184170745, 55252.148837107285]
[21268.64597423625, -1499.7573494621934, 20774.024221184758, 51198.36940745943, 41593.53424233606, 58723.68767543884, 60423.761358709504, 55907.88196419263]
[21497.5725409475, -1249.4625150516647, 20985.181151054043, 51297.11941446298, 41851.27220765021, 58730.23673656425, 60389.652596670705, 56180.39443259173]
[20563.78371283814, -2060.4955626124815, 20008.946360224054, 51759.30878630982, 41107.406152177595, 60139.11189307117, 61337.94770693156, 55530.31629685358]
[20231.48032802109, -2398.3868835433586, 19678.65463240798, 51751.97741412847, 40745.263188512705, 60363.65751786918, 61540.074532040904, 55191.84383056687]
[21082.075963267802, -1676.4478893813957, 20569.148131507412, 51241.57532949154, 41383.20432701163, 58908.78247127325, 60556.374258562835, 55754.54899722922]
[21538.67739900081, -1227.8036746744722, 21024.92255269558, 51208.89707909788, 41831.98265218528, 58532.20028069023, 60259.02900207389, 56183.769546004485]
[20790.273939403767, -1852.6913944114917, 20237.783519957487, 51733.693687164036, 41280.16278507266, 59936.225108650346, 61210.2968943473, 55712.147737997504]
[20212.369586511802, -2400.040912633051, 19658.068675764644, 51848.98398506451, 40735.92015933039, 60526.13234831481, 61654.023725274055, 55218.956496591156]
[20924.96555149145, -1810.3571904131402, 20410.741318552653, 51360.95599662734, 41260.82852611882, 59210.50866967544, 60776.2930722586, 55661.36457459505]
[21609.398318457406, -1174.9194472932159, 21092.69304188407, 51212.62982042191, 41878.13900448549, 58486.28979757903, 60244.27685073338, 56225.008514524525]
[20979.86143587368, -1690.4177296659625, 20425.29230419306, 51658.41301183856, 41430.2771008345, 59665.54548329658, 61020.61999089957, 55843.1289605056]
[20287.538503115, -2324.492016374113, 19717.23374333784, 51947.93515776815, 40822.91314875044, 60636.68407639075, 61738.17804314829, 55307.00001800061]
[20791.10095394861, -1929.5590435932927, 20262.213976647137, 51507.82930944316, 41161.05033887033, 59536.955897445194, 61021.02232229976, 55580.11598350001]
[21606.626702144946, -1185.201249742657, 21098.683309398093, 51220.65409668137, 41866.1808212019, 58488.27910283555, 60268.81906614531, 56216.470148142595]
[21181.47417086055, -1519.5162915606847, 20628.290847336157, 51585.00988304733, 41583.72182652019, 59399.179744622685, 60852.24429991774, 55990.13638378816]
[20350.16809107877, -2260.20839932065, 19769.82739804118, 51970.555123156926, 40886.906193125986, 60616.56750638098, 61719.84961269494, 55368.37790827488]
[20694.250845223767, -1998.15654732663, 20156.199652695617, 51681.56941909426, 41105.61801262117, 59886.00073885927, 61273.88760732265, 55533.13261665495]
[21548.60157353897, -1247.3838028173213, 21025.8613259627, 51241.26240506917, 41810.346163552545, 58547.8688535534, 60321.837403993304, 56155.27107182397]
[21353.582603166415, -1374.3417113234655, 20789.804552770205, 51511.025608900265, 41721.60973806497, 59136.54674727282, 60673.00566113063, 56103.236210732015]
[20452.784949873087, -2164.185305140651, 19879.865035994655, 51966.822381832884, 40970.032330755275, 60526.109996570354, 61643.4513501467, 55453.7392203497]
[20508.48549705571, -2159.8490667163214, 19983.308909333817, 51760.09109736575, 40939.32103387368, 60115.888430582105, 61419.10689104878, 55401.83846972448]
[21467.665906866303, -1321.1222077753791, 20939.829461554225, 51304.093158733034, 41740.34049991852, 58711.23775377724, 60451.1198939228, 56103.8397078323]
[21522.986474393187, -1228.2730613080337, 20943.42809241153, 51464.62338741105, 41813.497759520746, 58936.655096609014, 60567.281909857025, 56244.25336650055]
[20544.91884051786, -2072.833725551811, 20013.886095748676, 51909.713674749575, 41043.48016303541, 60329.05701745237, 61504.37879614578, 55530.62922127596]
[20438.256315977134, -2204.15022422674, 19929.66472264108, 51885.529087248935, 40905.48049276835, 60378.27555874295, 61600.46894555914, 55379.68789096927]
[21327.006379009053, -1443.1850842458111, 20837.950210326937, 51380.49142128127, 41677.46504276575, 58917.52200335527, 60598.820221283466, 56001.0663868268]
[21595.763754339667, -1163.4082988987327, 21095.710527385538, 51392.69547375387, 41941.30503431619, 58734.14829184393, 60422.44260578664, 56275.635215715796]
[20700.66579588244, -1933.9623372509882, 20152.17633869366, 51849.5874821648, 41230.49720889297, 60114.94965731498, 61351.09053267128, 55655.597824525576]
[20330.096224557903, -2306.3871033653145, 19773.67189808749, 51920.15193941021, 40864.80031785969, 60518.912734855745, 61684.28798726654, 55314.33139018195]
[21198.416793157674, -1561.8057920701258, 20686.628900364507, 51476.71568116137, 41541.63349171085, 59172.42129712359, 60799.0024446252, 55909.04425490431]
[21687.875293239988, -1092.8885451422389, 21175.61801381326, 51364.80049667365, 41997.22909894337, 58634.571270295535, 60383.148239034206, 56339.20357694669]
[20945.797377323794, -1714.4235032109623, 20386.377917096368, 51827.90629004315, 41432.33346132439, 59931.263021381266, 61243.17631044106, 55860.56332118074]
[20318.383910463323, -2301.402664351781, 19758.24919441333, 52003.43453925068, 40865.98496031582, 60650.02806783057, 61776.48893314468, 55344.28272775206]
[20950.155967492577, -1788.8995157360455, 20437.965743299217, 51520.68156250496, 41314.405657578194, 59383.48882001505, 60929.89426015547, 55717.042770033215]
[21665.05416215112, -1129.4336473266658, 21158.116597904755, 51307.62473435697, 41951.072746643156, 58531.19445218974, 60312.44967132207, 56301.563239283954]
[21107.624007180217, -1579.5530771676395, 20555.58062262304, 51728.41867547258, 41561.41478555379, 59630.18502356828, 61028.39839797001, 55971.80795333481]
[20355.3536957924, -2261.6165592213347, 19789.139305250563, 52049.85911248435, 40911.47076028237, 60684.96384441422, 61798.50540143316, 55388.606237006934]
[20778.606328798098, -1935.325793662762, 20256.514281811033, 51636.374191805626, 41188.74415025046, 59682.309291638056, 61143.80045459276, 55606.84866986855]
[21612.03582430313, -1183.6589793752407, 21114.03895783889, 51298.43816738584, 41903.28471699771, 58530.43449287826, 60316.40593009066, 56245.505064190045]
[21288.427268079195, -1422.2638514356438, 20743.67055221445, 51650.18756987901, 41706.321144857546, 59360.377116248266, 60844.57765156957, 56096.41892867314]
[20449.70040913825, -2170.9355319661536, 19865.850492221176, 52075.80948779696, 41007.40444748455, 60666.65776570532, 61779.238197712686, 55482.52826720814]
[20690.495752155275, -2003.8562421627335, 20152.288097415938, 51802.827632764296, 41133.11065830119, 60032.38231329707, 61397.20218148258, 55568.24720719424]
[21600.16704799736, -1197.718226637629, 21097.61042566424, 51375.886961923476, 41891.930030814416, 58677.53132313864, 60449.59997529984, 56241.19117751017]
[21467.15181674383, -1272.6412740518183, 20915.220190908934, 51593.61530466263, 41858.290655409175, 59136.07736063926, 60712.8811732389, 56236.02792454099]
[20528.6467705544, -2103.5003189444924, 19909.101117742197, 52026.23331859509, 41080.919334998056, 60529.663923938744, 61681.04698432052, 55561.67579432438]
[20534.413520623868, -2145.1416188647295, 19966.679211459068, 51874.062642343364, 40991.80292985475, 60258.82783637379, 61549.730485645596, 55470.03364205762]
[21518.091442357476, -1277.8492305099048, 21023.87202070618, 51438.44949465388, 41736.29483417211, 58824.33758072109, 60572.735735504124, 56170.49260979803]
[21602.156353253886, -1154.6464150722522, 21124.36546377724, 51531.4103998435, 41928.832760910125, 58897.47248857886, 60558.9447091752, 56312.470890578144]
[20672.502597868755, -1968.7192998789908, 20142.386274622237, 52003.613353206325, 41225.132790223695, 60331.02397096443, 61521.92491554319, 55651.59686226808]
[20454.215461518226, -2202.7867678149664, 19920.433452181038, 51995.18674554667, 40994.35102872265, 60482.479391393594, 61685.18205704475, 55420.94921123376]
[21362.769170137548, -1419.4028281453643, 20855.138701813066, 51510.55622226671, 41656.4320512333, 59035.226289656915, 60722.49242335468, 56058.46566658803]
[21689.641081051956, -1090.6980741856187, 21177.026173713944, 51464.22105601085, 42026.420477201995, 58730.52730924217, 60458.02658295949, 56377.17919077625]
[20872.70717295494, -1780.5176115653053, 20326.45289021169, 51961.07798350787, 41442.6823190072, 60147.337335030716, 61415.48590844702, 55843.95597505045]
[20401.644158559342, -2230.1900065171726, 19856.418056061037, 52070.98151099462, 40990.998267054354, 60662.94737612574, 61824.00874185667, 55437.891833530884]
[21165.47032183055, -1596.5627546981282, 20660.61146981853, 51580.941865556466, 41553.12228836087, 59298.23926666252, 60907.29664651116, 55922.47765332194]
[21727.14730824796, -1068.1004605413034, 21221.9084765802, 51419.875195011526, 42054.538971726775, 58633.36427609495, 60399.5544194644, 56390.45612698271]
[21017.88175319216, -1657.7618310167588, 20470.308717526044, 51852.44850545508, 41521.71808740117, 59849.79091284167, 61195.768260451354, 55936.38043837315]
[20370.284661088546, -2254.6428149512785, 19814.95557009644, 52100.23994448662, 40946.67475779948, 60709.975446459706, 61836.503367007186, 55416.25534489815]
[20951.653534371082, -1785.6361610455706, 20439.217440988712, 51648.31002334476, 41360.338492433846, 59539.749865502105, 61062.4624565199, 55754.169017573484]
[21748.515575947236, -1055.1588005016806, 21246.182471058666, 51415.22603216482, 42055.52244848281, 58608.59854323847, 60392.71478566108, 56395.68643518525]
[21209.19033398513, -1492.0683493695676, 20666.266461165724, 51774.32915858378, 41674.1346328419, 59576.965520020196, 61012.483955917836, 56077.59875984178]
[20416.99980700014, -2205.4689771496032, 19855.859262449656, 52126.59265119942, 40995.468615945414, 60715.20575466225, 61838.872651919446, 55479.019043328655]
[20818.392433928544, -1895.0032466653881, 20300.368404432345, 51794.91511522712, 41260.38149122972, 59865.61594791603, 61309.158660073124, 55692.27703717674]
[21707.43306963838, -1101.784539435451, 21210.933770052645, 51439.81295106566, 42014.93168055197, 58654.285508905115, 60452.282184634474, 56371.881827340345]
[21404.72339448016, -1327.0677718004908, 20867.78978917477, 51715.81229159979, 41833.99430918626, 59320.88158379574, 60855.77587554168, 56227.377799436785]
[20568.432875684844, -2058.0145189779423, 20003.827810743787, 52190.7198060417, 41147.28166428586, 60699.000739932155, 61837.397436785395, 55626.026466611205]
[20716.066147812147, -1971.1109365357086, 20181.255958230016, 51950.6620705917, 41198.087179432776, 60185.89409421612, 61539.26986924051, 55644.39960055347]
[21632.24180129073, -1170.8737815468053, 21133.730844704016, 51489.61263771208, 41951.0503948987, 58776.571902820106, 60550.13812185981, 56306.65943701976]
[21599.18357124133, -1154.1770284386907, 21064.865120037215, 51686.5985615967, 42009.94724153844, 59128.72363671347, 60740.55263287457, 56379.9061035998]
[20667.920490255416, -1973.9943115704432, 20056.957907314052, 52155.739325969145, 41261.275561007926, 60555.88252018482, 61728.54444128805, 55714.91935430996]
[20558.21812846877, -2115.056170827886, 20002.419650843105, 52009.402455020245, 41068.13413716962, 60391.64190192722, 61668.37354521437, 55529.42222707537]
[21510.96123587623, -1276.7539950315947, 21051.632887319673, 51554.656214077026, 41773.577543923566, 58928.02732324926, 60670.14463784035, 56199.52752584548]
[21729.516593160224, -1041.591291617309, 21203.53534263794, 51628.90870915756, 42033.1707040275, 58920.98652374584, 60615.22640171366, 56457.13138069289]
[20788.530503336253, -1849.2715775098297, 20247.953563684652, 52090.919267048754, 41316.68553551263, 60318.21642139154, 61560.973413106614, 55798.0231401948]
[20440.84911833395, -2182.6254943162794, 19974.211749340506, 52112.55575568149, 41045.58122701421, 60574.59093029391, 61778.34412793448, 55462.67991813182]
[21327.766338320536, -1438.4241626768307, 20875.255271822843, 51625.332430044706, 41789.17906155337, 59192.023777010894, 60842.99067771324, 56080.90681802116]
[21770.80026516918, -1006.1190731667368, 21300.564265318426, 51558.1207344676, 42187.26363030239, 58781.01989996671, 60508.630932406304, 56478.007910014145]
[21050.44824486354, -1599.8484611330582, 20539.10738695948, 52100.083482275426, 41623.1726554838, 60190.140925662636, 61464.97267067107, 56012.823404410294]
[20510.944188945796, -2106.964839335065, 19998.843371730254, 52263.98882436619, 41112.12237025766, 60835.61460204299, 61956.33106903209, 55539.30169812462]
[21211.649025875216, -1519.4492363273189, 20747.91738366096, 51782.01815867641, 41620.468094404714, 59547.14829291681, 61091.810296989715, 55996.21605828]
[21812.12864066704, -954.4865434749775, 21355.951888078678, 51554.67856582148, 42144.81766758176, 58750.73328622977, 60481.20534195964, 56481.36067168244]
[21189.744316309014, -1461.2676455101546, 20694.161438245945, 51987.34128324286, 41676.52626949862, 59917.9413816859, 61249.79242679983, 56113.18273701462]
[20464.206691289746, -2117.313697017872, 19966.790970181344, 52260.457248742256, 41016.8815871336, 60872.27146294969, 61943.367057248004, 55543.325012126574]
[20999.329805294252, -1673.6762730689375, 20553.97129702226, 51857.03061306842, 41365.68055935867, 59825.69573231885, 61249.948889011015, 55845.2300244844]
[21778.511617006257, -964.6118837132316, 21359.125835791332, 51531.45510333242, 42005.879224047574, 58751.806169963624, 60447.38715259876, 56440.63579328487]
[21352.71088513266, -1280.5314398445416, 20915.220190908934, 51893.32984606384, 41710.97030770425, 59668.49591356468, 61016.104938519595, 56213.69853183014]
[20528.26679089866, -2007.0078381309318, 20077.588567446302, 52269.64381571339, 40984.6727233735, 60902.24515226426, 61892.71800431228, 55600.634884909974]
[20878.853902680148, -1736.3505645216185, 20467.939432613784, 51977.43946044916, 41181.54688853585, 60214.88430677466, 61458.93769966814, 55781.48284929787]
[21752.49418646028, -943.6682991586089, 21383.04220235851, 51544.70968779441, 41904.17878677593, 58933.14587272953, 60529.37335126083, 56459.25479641614]
[21541.82899496901, -1074.4260042221551, 21120.78918466439, 51770.08232713727, 41793.53765172215, 59503.45063250669, 60856.98286974226, 56422.95556342072]
[20600.79820165613, -1900.6582380125808, 20138.966457720573, 52173.0172244331, 41000.587165425684, 60837.04511368813, 61790.72699436272, 55734.454778963904]
[20655.604679060543, -1870.5504382312822, 20315.29936972849, 51971.33743421286, 40955.01195848131, 60444.168501397195, 61566.8295701539, 55687.56081909667]
[21601.329338709038, -1017.5408145833987, 21309.68377705619, 51518.5581467817, 41733.90319751539, 59054.00175499937, 60574.70268901619, 56394.613551451395]
[21648.647981720922, -912.1076359877153, 21329.42036741023, 51661.72107001795, 41836.631815031986, 59271.32776633833, 60658.74524816815, 56532.32264904054]
[20699.794077848685, -1691.557668633183, 20392.301129377025, 52135.62275595937, 41073.58796281672, 60691.89288519537, 61656.415361930776, 55887.698338949485]
[20519.080223927525, -1880.876944169634, 20251.641601519776, 52063.06899345744, 40854.16088749896, 60688.20484736024, 61721.72715922918, 55673.90390323447]
[21460.066313751497, -1054.8235243348508, 21231.00563657351, 51608.92624961451, 41593.33307663597, 59274.99345242899, 60747.1911009778, 56344.903271782794]
[21690.177522918882, -801.3323904672135, 21450.05273223552, 51583.869944080114, 41859.765870543226, 59068.150409239584, 60527.36169425985, 56597.61209459449]
[20810.70343383592, -1530.1333701769556, 20548.517471375166, 52054.66473754225, 41219.65661283214, 60469.04599297595, 61495.23693266355, 56032.89527093116]
[20402.739394037653, -1913.2199183964633, 20151.46108287109, 52146.03866887554, 40870.7458818848, 60885.34723345605, 61857.24578586171, 55696.076833734136]
[21194.125258222255, -1222.2157385606456, 21044.145052927142, 51678.104898703685, 41474.13122345581, 59498.801469659986, 60905.352044743544, 56223.64505811275]
[21674.106618655518, -749.9457299644625, 21543.17009963633, 51550.23056867487, 41931.134990589024, 58937.213890220395, 60439.51933855049, 56642.13676954946]
[20970.16077878008, -1317.1435972623347, 20815.754928082817, 52047.35571710536, 41430.70178397915, 60242.73458036597, 61330.30341032785, 56203.72965380307]
[20340.668599685265, -1890.197621607497, 20194.264673503003, 52253.9305393613, 40890.03543734973, 60974.12836243253, 61916.07557726808, 55705.03988326072]
[20983.750639408903, -1356.929702392781, 20878.13864685758, 51802.91703974212, 41393.329667249884, 59761.32270828757, 61113.04445422226, 56114.68030389313]
[21704.34852890355, -687.2043832784157, 21613.823963859555, 51594.53172618529, 42040.03268957528, 58911.84466026362, 60477.53965586897, 56707.42621510342]
[21167.191406153608, -1112.5804320073644, 21040.904049981124, 52027.507368029044, 41664.38927225939, 59996.887743102045, 61214.14139439361, 56403.68835970025]
[20370.17290236627, -1837.0004698038663, 20226.607647729834, 52315.822519758054, 40975.01676976881, 60998.31294993317, 61975.039479141175, 55782.93571268746]
[20847.002666831337, -1464.285131011621, 20738.596706223096, 51967.85056207783, 41309.13064588674, 60052.87886296259, 61373.66579457114, 56049.77083799492]
[21665.836473207055, -733.1148663896164, 21573.434361628817, 51617.97870611891, 42025.63816614606, 58889.2023431304, 60525.01476109204, 56687.46610730483]
[21286.08033491139, -1023.5310820974211, 21167.750199764992, 51920.28604987694, 41796.37632326798, 59640.645639973365, 61011.634589628535, 56489.3849479419]
[20397.486734090657, -1818.1803009724977, 20261.476369080112, 52304.8925167194, 41049.76100322736, 60875.55716938462, 61927.094987284545, 55810.76363453432]
[20667.585214088587, -1643.3896593319964, 20534.21235492377, 52059.42565911122, 41203.85392950224, 60260.7724381414, 61578.81010518195, 55906.60791475868]
[21566.304155147573, -873.7073390134977, 21432.774833771568, 51613.48600548339, 41958.78409848024, 58876.9982906578, 60592.02529096905, 56544.92903291334]
[21485.81552336401, -897.6684090695869, 21351.36978046534, 51850.235682754006, 41976.441976599934, 59340.77463636096, 60869.633957103964, 56558.697707497806]
[20597.26662603219, -1685.85797379708, 20425.314655937513, 52342.71166833778, 41258.056909806364, 60764.53605467511, 61897.30011192562, 55904.484499035425]
[20588.50474220571, -1752.3097100627078, 20431.41668217381, 52201.33688465797, 41182.30684784733, 60499.93610381319, 61787.03895652759, 55789.48477381287]
[21543.59478278098, -933.3641449647123, 21402.66703399027, 51720.79673061332, 41962.44978457091, 59040.14367343709, 60774.23671176872, 56457.44430511526]
[21674.106618655518, -780.3664541681355, 21508.368433519416, 51822.65363009616, 42137.41924016705, 59101.16393580007, 60769.09581054399, 56637.39819972494]
[20760.166139622466, -1570.858248574525, 20565.124817505457, 52313.34147612351, 41409.35586802434, 60525.95353435916, 61772.46561914273, 55997.82538388079]
[20478.556511230054, -1871.6009702206816, 20306.716299857653, 52284.30656007607, 41157.33994929075, 60636.41585545729, 61907.40310041942, 55691.91940926545]
[21403.561103768483, -1087.6358851952416, 21258.36417178681, 51809.28728691188, 41913.745333402796, 59195.48829740147, 60923.65812345244, 56311.822689988934]
[21778.265747817248, -720.7543517058316, 21616.61793191647, 51789.7742140024, 42289.567564674326, 58896.84663973411, 60667.79770467254, 56663.549740737646]
[20918.52824908832, -1457.9595873307692, 20712.042833810192, 52259.00438535266, 41631.442800932266, 60253.48576944897, 61592.82464895543, 56081.19739069908]
[20432.310751952024, -1926.8321307697454, 20226.629999474288, 52380.88844786745, 41170.28160933037, 60766.659470398365, 62014.87028776053, 55656.87187395953]
[21208.83270607385, -1279.7267770441506, 21044.815605260803, 51909.06547416037, 41775.79036662464, 59426.00183796905, 61118.43122463599, 56163.071830638866]
[21759.758503408255, -765.7484132943647, 21595.65199561739, 51724.462416703995, 42278.83872733578, 58725.40875976191, 60578.27896812904, 56630.08917928806]
[21096.045803552366, -1320.518710675086, 20879.815027691726, 52188.77520427408, 41819.53273052368, 59982.64968188402, 61417.36345498126, 56220.87344180029]
[20420.397272157345, -1946.8592938017005, 20193.8176386139, 52437.103085172545, 41232.50886589395, 60850.344401639035, 62069.788523887226, 55675.513228835254]
[21014.752508968417, -1466.9449886018026, 20827.869573577595, 52004.48507124008, 41663.42814724781, 59710.00310301818, 61317.13823284367, 56027.41909353961]
[21779.15981759546, -767.380090639602, 21608.280731234638, 51735.303012764816, 42343.3458618338, 58738.68569596836, 60599.78134629504, 56633.64310665645]
[21287.175570389696, -1156.4345546286768, 21084.422896435608, 52135.42159025927, 42017.5691863977, 59736.80284462009, 61249.16657795508, 56357.66611786677]
[20473.259147794146, -1890.555249518782, 20249.29466835197, 52497.519850435245, 41333.695213043124, 60882.4191549324, 62080.87498913705, 55729.11271203908]
[20884.821818449716, -1581.8106033576255, 20651.871937736505, 52164.680023751265, 41608.68872507676, 60048.18499662698, 61558.71588691663, 55941.4542843645]
[21768.54273897919, -799.2760299773253, 21530.764881463634, 51783.00163543244, 42356.891018973714, 58809.92070554742, 60677.945396655254, 56612.63246686846]
[21430.04792094802, -1048.9897190320157, 21213.638331131737, 52043.89119671479, 42167.1023568037, 59441.35748640985, 61051.3089360367, 56443.78738925307]
[20506.25032261018, -1856.1782665465198, 20329.93976234672, 52460.84063778409, 41383.65136190073, 60753.69545861429, 61980.96269142183, 55756.761819930296]
[20647.66980977891, -1783.4233383444953, 20487.184284589803, 52217.78776857707, 41402.65034468775, 60235.49261516245, 61674.34146098393, 55761.99212813284]
[21606.783164356133, -940.8072758683296, 21458.367581172894, 51781.32525459829, 42188.627086714165, 58851.87492989003, 60706.555629558046, 56477.96320652524]
[21578.55291110908, -921.3612581922124, 21399.13545836633, 51975.94189357065, 42273.563715644326, 59197.835230569275, 60887.35889045703, 56553.310937084076]
[20645.03230393318, -1734.2942040317303, 20431.79666182955, 52468.03789949869, 41569.34965483542, 60657.80647490102, 61904.05033875112, 55896.370815798145]
[20536.31341890257, -1879.0888046132095, 20340.6015444519, 52350.60183413051, 41384.07604504538, 60524.65713318076, 61871.99793720221, 55720.79786310171]
[21476.651308137334, -1069.910951842183, 21304.654634553746, 51856.516522945945, 42117.12385620164, 59052.25831893186, 60854.054791218616, 56379.0567373105]
[21750.236660270293, -773.9068000205517, 21559.84450099999, 51973.90788482522, 42447.30382529543, 59069.469162162444, 60820.61658151348, 56685.722671237316]
[20804.422593643976, -1587.8679261050138, 20589.152942794914, 52436.4772363278, 41713.11607517196, 60476.84675179086, 61777.003023267156, 56028.08964587327]
[20396.70442303472, -1997.9553816265325, 20195.784592125965, 52398.83689866506, 41284.610782219264, 60675.44200127626, 61949.111455573024, 55629.043952112675]
[21275.64207025076, -1248.6578522512737, 21112.78726014939, 51908.819604971366, 41959.14172639152, 59255.21215858605, 60977.19055142291, 56216.15722372022]
