10491.0875762905,5285.4076889963,24.6504333362,5.9562565058,9.2524640458,6.0231972305,6.9613398984,4.1276490141,2.9744379493,2.06151565,1.8438568789,2.5069282997,0.8883227929,0.5220293953,1.9572192066,0.588879374,0.3648110199,1.1630489943,1.586375761,2.5224761983,2.1536891801,0.484066278,1.1239360091,1.8898856991,0.7094712364,0.8605199193,1.9861285405,2.552197352,2.0973565369,1.0616598898,0.5820678625,0.9726588768,1.4138379069,0.3739817301,0.6631522466,1.2885995014,0.8115180347,0.1643683768,0.265172397,0.2559506604,0.9239652495,1.6923606187,1.0977161056,1.1055087801,1.0969217198,0.6782018038,0.8341231215,0.7430800801,1.5183419827,2.0849729214,1.0519500401,0.8657638775,0.7714061092,1.6081135823,0.7037573519,0.3699820013,0.7453109786,1.5395020241,5.2851450534,104.0420925976,168.0676430518,66.9834340164,3.842866084,0.7314271742,0.1567285044,0.2610598587,0.1531631015,0.7816122422,0.3950578936,0.7379654632,1.085125799,0.5883906907,0.462443877,0.1438299799,0.8832784041,1.3343192576,1.0213095014,0.5466452762,0.4221216413,1.0840845526,2.0930789474,1.8026186394,0.6838765447,0.1733443777,0.5774826463,0.4407244075,0.1116744045,0.0744714318,0.2053142931,0.313368961,0.4028955374,0.1410535301,0.4679901126,0.2106571569,0.4672637647,0.2827154751,0.3613649393,0.4146119574,0.5233459912,0.5836777926,0.5387016729,0.0272408762,0.4495089717,0.1543637195,0.3225392752,0.3394675101,0.2609332812,0.4028354971,0.6054474275,0.4322234617,0.386970409,0.1428281056,0.2781659869,0.5719704109,0.6365028474,0.3951062984,0.7488375898,0.4688456804,0.2736145501,0.398061928,1.0751823822,1.0709039019,0.9718716505,0.6405299564,0.2829494896
750.4961083162,373.3356669924,31.0581748125,14.9807752195,10.7171517058,4.3829670718,2.9027792265,1.179946452,1.0954686083,1.7827588071,0.9823168716,1.2421432929,0.5407358936,1.0030068952,1.7188553482,0.4655607123,0.6162867181,0.8897692449,1.6878037233,2.3648098756,1.9456703428,0.3847193832,1.3053077873,1.7512984033,0.6717728705,0.489090871,1.8072888066,2.1979908978,1.8964284536,0.7781183325,0.372338412,1.0681915137,1.5927654137,0.5445182128,0.8272303796,1.3660211699,1.0329173748,0.2879222595,0.1695705135,0.3586973381,0.6816005135,1.6377931939,1.2142773166,1.0901221078,1.1071263141,0.6862221737,0.9522263384,0.8529451626,1.3582141695,1.9153748934,1.1311327675,0.6610188544,0.6928809816,1.4214099794,0.5695196256,0.4094765976,0.5606078916,1.2902732222,4.6433442513,91.0292707579,146.9890783366,58.4086333416,3.6520600534,0.6808185453,0.1533449288,0.2960050345,0.2855324809,0.9136793689,0.3248503221,0.7133328812,0.9311543957,0.4470014866,0.5864042124,0.21622877,0.68969875,1.2064939534,1.0173677491,0.5671218594,0.3662283568,1.0166821918,1.9359916973,1.6064081849,0.6055157255,0.3051730277,0.3508902948,0.2766816644,0.4702903545,0.2974232877,0.4057050429,0.5392236819,0.5239125947,0.1383163151,0.4557403718,0.2117340825,0.4548652724,0.183326122,0.4459563027,0.455154816,0.4276972523,0.5527587208,0.6022113536,0.0945888971,0.3720830407,0.1148900212,0.2929314398,0.3530332863,0.2941247154,0.3880728391,0.6267362004,0.407347059,0.3027267879,0.0755203007,0.3643356982,0.5876610157,0.6636786292,0.4483281523,0.7372713462,0.4836708023,0.3126594651,0.3383634928,0.9891248104,1.0313592939,0.9726087262,0.6323117651,0.2343499231
10307.2807854115,5191.2029449331,36.4884504233,14.0417406233,7.0739577923,3.8876921723,1.2690534254,0.8003952342,1.1910988407,1.7997268092,1.3866116569,2.0988290763,0.5161565694,1.183222699,2.1835705498,0.330370923,1.2105842438,1.8823640231,2.216826499,2.5516177902,1.2827162641,0.5495367121,1.2437325061,1.4778453709,1.1726811384,0.8537307835,1.6985368908,1.7231129007,1.3234561415,0.6490333708,0.4696284341,1.2504702988,2.0080612631,1.3635623207,1.5360343093,1.7004463733,1.6771388729,0.6986085528,0.4916081357,0.9260252702,0.7283486536,1.8390485309,1.798420161,1.2344358787,1.5019699461,0.4045410607,0.6150132141,1.1110704958,1.1135724828,2.1375234829,1.9945252634,0.8845805597,1.0328519033,1.2352606686,0.6548751596,1.1008766793,0.5040114954,1.2282993986,6.3352012766,108.218746464,173.8448046843,69.1853579604,4.2377153477,1.3124692791,0.2245043158,0.3167917266,0.3689875075,1.0797667415,0.3461507428,1.3544926831,1.1294758622,0.6850756292,1.1293892679,1.0605337035,0.4808538373,0.9392736857,0.9902741667,0.6995971165,0.3369669294,1.2103020428,1.7159390759,1.3296439944,0.5399473474,0.5360854886,0.3766877182,0.7128161363,1.0897827463,0.824607905,0.8608225984,1.0018557644,0.5746468787,0.1229092368,0.6489681065,0.4576434883,0.3535197831,0.0750429969,0.6087644657,0.5165167888,0.2393459182,0.4812737558,0.6482280564,0.2043156843,0.2806351039,0.159122265,0.5018881294,0.3986395996,0.3360245305,0.4601944979,0.7301809759,0.6125059952,0.5129917585,0.176689902,0.4016344247,0.4965408351,0.4436219809,0.3996659838,0.7200520445,0.5330434749,0.4244763071,0.435342827,1.0714397599,0.9916840368,1.0378547323,0.8474175552,0.3664160166
25834.2488527813,12993.221166246,32.4200132794,16.6521210846,9.9945748259,6.9368706734,7.1503380989,2.8850451885,5.1250275992,2.6478073947,2.6394165142,1.1341519632,2.241026842,1.6005171725,2.9193306919,0.2906504889,0.6973119432,0.5654967032,1.0353490539,2.1276021833,1.4377946913,0.1068390306,1.280431984,1.6500834454,0.5126493725,0.5077676515,1.6261288321,2.0472043573,1.5312374752,0.6322337094,0.5402460958,1.1208467968,1.6404218762,0.8510047259,0.8352898627,1.2253501952,0.7954464209,0.3288715583,0.069617208,0.4740899586,0.5420837401,1.2308149892,0.941611024,0.8042025695,0.9231839083,0.3562552475,0.7539047357,0.6458074738,1.1010562417,1.3941949519,0.8264656781,0.5683080294,0.849930005,1.4772950294,0.7478996281,0.5385175586,0.79384094,0.2504175708,3.0239520217,54.9781746471,88.6520735883,35.554613856,1.7170084913,0.3396783713,0.7652274975,0.5533646369,0.1843003025,0.5726336683,0.2754683453,0.5682410187,0.6850128077,0.3187092299,0.42732386,0.3096145825,0.6761532777,1.1182823369,0.7784812962,0.2774500003,0.1708948158,1.0153499859,1.7696304373,1.4275961878,0.513932692,0.206712215,0.3398031518,0.2003217668,0.4242482194,0.3818162564,0.4492165847,0.5468246251,0.5885831348,0.2517964207,0.3371516064,0.2143898207,0.3405865753,0.1547053093,0.2797529152,0.1969067281,0.3880940297,0.4515211775,0.4048681733,0.0774956779,0.1747650593,0.1746040231,0.3034590376,0.2240434845,0.132977749,0.3177652734,0.5702329714,0.3615374328,0.2384243636,0.0976768521,0.2853689614,0.3731345333,0.4484056758,0.2992289743,0.5349003011,0.2888674975,0.1924787942,0.5979732293,0.7247165152,0.5869291282,0.8972605774,0.5675884053,0.2284469944
20694.0157959249,10399.9051802912,11.7004170665,31.1998378727,19.7103183921,14.2082257356,10.0012274075,5.4623227536,6.3806693202,4.8612237286,5.0310309072,2.6507047479,2.1951411801,1.2827027065,1.6920182445,0.8233809172,0.9894854381,1.6668521357,2.6103850445,5.0572586823,4.0775073762,2.0940096704,2.700671777,2.8639662627,0.7928911271,0.6712195455,2.1436180201,2.723579978,2.2997261738,0.8488899291,1.870419082,1.2878615488,0.7391510244,0.840848681,1.0877813506,0.3459885365,0.6057775539,1.0116463168,1.1771581879,0.8602349054,0.1381876916,0.4828315855,0.3607162169,2.1100083381,2.5069083182,0.6015834982,0.6455751375,0.2864358206,0.855593074,0.4629563933,0.3434037443,1.3282584734,1.2279279511,1.2566422912,0.6555086711,0.8038069649,0.6783388981,1.7151862198,3.8867206538,84.5632658922,136.6295218761,53.9349880994,2.8010714149,1.397371763,0.2325307557,0.6765548318,0.4623140022,0.6728124493,0.864609228,0.4927631501,0.9789048738,0.5286235397,0.2157360712,0.8590447503,1.3655848742,1.3845809814,1.2558464375,0.6635206132,0.6700722315,0.7428743929,1.8935099988,1.6038363095,0.4869519943,0.4773277624,0.923290922,0.4945645734,0.3077678737,0.3323287725,0.3731476547,0.1728651111,0.4142551049,0.3520841921,0.322262364,0.0838127793,0.668798744,0.4683723356,0.6144942589,0.4053457388,0.6730066188,0.7277186008,0.5092565802,0.2898003902,0.2360030336,0.2867537117,0.1453611753,0.2189360214,0.3553275952,0.3696422945,0.3183183318,0.3865226248,0.5604826635,0.4991547535,0.5302870004,0.6483291302,0.5015719489,0.073100168,0.3687430847,0.5830226044,0.5090914958,0.1503109203,0.8461192571,0.9326437011,0.6444558864,0.5357251127,0.5466207984
29758.1992678692,14980.5424379975,61.2260756642,14.5498285336,17.808560918,8.8671537915,4.4413354973,3.7298841871,2.0004687464,1.08565187,2.5196324563,1.9140967068,1.7719752528,0.4877083482,1.595256421,0.5345997185,0.3368921114,1.0407059332,1.315561273,3.3671322081,2.9298450085,1.1006293187,1.7237134874,2.6421199148,0.7512476366,1.0716636151,1.7563421974,2.5410404742,2.2203728821,1.1742623086,0.6313523369,0.9740507077,1.2743862138,0.3260381083,0.3424799839,1.1003809395,0.7857851229,0.4137232259,0.2851483645,0.4153779629,0.2708475006,0.7159198032,0.6298193498,1.4079204384,1.5039288536,0.6073891741,0.82228848,0.6744350931,1.2524838027,1.2766318887,0.4992597439,0.9871941005,0.9721149314,1.6415731105,0.9370385137,0.8299262987,0.8386214692,1.8908073555,8.2500796848,161.4056643798,261.3194772516,104.8678297535,4.9847888344,0.8742283886,1.0836918121,0.5651127307,0.0779161346,0.4585838536,0.4608499368,0.5808273317,0.6702837665,0.2884501533,0.3878998567,0.4987755603,1.1060522746,1.3835204087,1.0355650684,0.6431286605,0.5608481278,0.745036526,1.8330951163,1.5668487414,0.56012151,0.222502415,0.5795760812,0.3426054613,0.1896622802,0.1039415141,0.268841756,0.3139055879,0.4093093648,0.2185921574,0.3465563307,0.1397592016,0.5301658968,0.3512116892,0.4326498606,0.3737849302,0.4657976691,0.5957767657,0.4839084838,0.18763062,0.3512704149,0.2384776774,0.3065612184,0.2820069275,0.2662658121,0.3599272701,0.4616628378,0.3248622941,0.3685421611,0.2384753956,0.2915336771,0.5544158711,0.6213422932,0.2839806074,0.5152526926,0.4177912787,0.3550094153,1.2694513086,1.4640618373,0.4803978673,0.8203764941,0.4812819265,0.2645673305
30468.5745293206,15326.6368374939,40.0710485221,18.9493044761,9.4321478514,7.4540347831,7.4090711618,1.5392123105,4.1308110264,1.3174657135,2.1806228012,1.3024069366,1.0575901161,0.3246445475,1.9697281476,0.6605716413,0.9776214131,0.4522083972,0.8062359586,2.6071896483,2.4130799586,0.6906850825,1.5953443535,2.3113285861,0.6252347962,0.6221524617,1.3906815836,2.2985303015,2.0633232235,1.2791224086,0.5157262464,1.0017425913,0.9091740084,0.4867629549,0.1288738199,0.9180020823,0.5217876968,0.1763538816,0.0614158197,0.4278777437,0.2099041785,0.8515428132,0.8499049533,1.2616776783,1.183794063,0.6785713669,0.9349350485,0.7591176842,1.2469649565,1.4128778683,0.6082475248,0.7975646349,0.6340813995,1.3827095686,0.6546936071,0.420633115,0.9618758154,0.8964934396,6.575906493,112.2435016071,180.5194640106,72.6094130599,3.3282547029,0.321188267,1.1632744915,0.2291623413,0.4261796057,0.6810058216,0.4711319513,0.5545992717,0.7550927973,0.2748003074,0.4187056523,0.3558403679,0.874757294,1.1848413404,0.9265977849,0.6107437632,0.4719178593,0.7251075855,1.6613337437,1.3438795688,0.4681561363,0.1701520688,0.4183260214,0.263450723,0.1533293895,0.0481098956,0.2121136458,0.2743702873,0.3456175072,0.1730376297,0.3227165622,0.164984946,0.4179916292,0.2482275946,0.4209230833,0.4008221528,0.4145995937,0.4599075504,0.4580448414,0.1373138872,0.2777717574,0.1409926973,0.2839472502,0.2943637071,0.2254811802,0.3292694248,0.5217047824,0.3408380927,0.3433205857,0.208049509,0.2462293876,0.490279345,0.6001211926,0.28113325,0.4853086801,0.3613235966,0.2699825266,0.8600010065,1.0408258353,0.4711407662,0.845087401,0.4906762607,0.2012287788
27900.0386651325,14042.2443237379,51.3600445575,17.1861575085,7.7705524723,10.2612002563,0.8877456392,4.9847464943,2.7927427576,2.8431928758,1.0863705869,2.0730856305,1.4499437882,0.8053698435,1.1760738457,1.174241773,1.2983683123,1.3168992899,1.4181399825,2.8716029938,2.4447302722,0.604070703,1.600340059,2.3873483124,0.4688778908,0.9657728032,1.121417831,1.8494854068,1.6650425598,0.820521101,0.6546166681,0.9307291891,0.842910388,0.5509503273,0.1620402231,0.8002685697,0.5083165336,0.1440429321,0.1529957622,0.2915314324,0.4631441464,1.1640659972,0.9719605467,1.4750768063,1.3966961786,0.8390806375,0.9868159402,0.9282400106,1.4280259675,1.7131938293,0.6074659155,0.9612000323,0.5254184225,1.4971369141,0.4083212439,0.0545981489,0.8116316586,1.2684217724,3.8884126812,75.3151852977,121.5825671722,48.2877575135,2.9882398109,0.6382548804,0.38752805,0.3037545439,0.1883726512,0.6902345218,0.4098917349,0.6630274852,1.0290418581,0.6435020793,0.510983655,0.4215579924,1.1570701716,1.5474891177,1.1557386383,0.7590293873,0.6413898167,0.7903639084,1.9371830499,1.6173341083,0.6097122329,0.2552049305,0.4403249202,0.3270912381,0.2263849485,0.0772789736,0.2081324906,0.2858573663,0.3992407841,0.1770922573,0.4464668482,0.2087064083,0.4658844863,0.2107511136,0.4638185025,0.4203415023,0.3862500414,0.5940645101,0.6367302548,0.227461043,0.3267315056,0.2341377873,0.3585103688,0.3858224967,0.3610167059,0.4384586283,0.636352621,0.4216196129,0.4462791886,0.2364549849,0.2942131629,0.6260320049,0.7638089962,0.3914964633,0.5747329066,0.3841229456,0.2509377569,0.3569001285,1.0332403685,1.0627405527,1.0494339388,0.6696566144,0.318592552
10491.7084050942,5285.433258977,24.299936519,6.3489950712,9.0433775062,6.2511811889,7.0057850308,4.0640502989,3.068748244,1.9969014344,1.9213092421,2.4204942543,0.9797942371,0.579568937,1.9556557126,0.6141031337,0.3062059312,1.1673786205,1.5705397132,2.5650821175,2.1135137956,0.539533921,1.1860864011,1.845067544,0.7648114096,0.832510408,2.0136525412,2.5427737264,2.118527454,1.0811985895,0.5549832186,0.9426579851,1.4493102187,0.3633564226,0.6884876231,1.2778540946,0.8289439887,0.1335285889,0.2546787916,0.2433105666,0.9131950158,1.6952435423,1.0684883292,1.1161617165,1.0869698157,0.7071031078,0.8240500084,0.7494715437,1.4976823377,2.076153676,1.0558448383,0.8735020076,0.7321746535,1.6139009082,0.7254045565,0.3494060978,0.7169608019,1.5849753913,5.3007803532,104.0614716974,168.0835256031,66.987456795,3.8515960972,0.719703261,0.1502001351,0.2625980292,0.1604232586,0.7781909165,0.386115637,0.7345172213,1.0799078901,0.5728450772,0.4678490619,0.1498497519,0.8790265211,1.3217481316,1.0214460821,0.551334758,0.4248188635,1.0969079717,2.1027451467,1.8037075108,0.6746408433,0.1844134154,0.5726815044,0.4389361717,0.1052469306,0.0837755917,0.1960796953,0.3075975243,0.4087689313,0.1296764655,0.4671753208,0.2118030639,0.4682386257,0.2860031988,0.3549057845,0.4070331117,0.514558958,0.5675723988,0.5325619457,0.0343695313,0.4503820814,0.1426951372,0.3215655105,0.340672386,0.2621799579,0.4040613135,0.6011952424,0.42467715,0.3842428134,0.1416461051,0.2779075647,0.5782647134,0.6314078939,0.3818152403,0.7492506688,0.4686523586,0.2757153393,0.4069007642,1.0800890889,1.0629695646,0.9653753855,0.6387856538,0.2823175766
748.8486930086,372.0609122755,31.1110065014,15.0380234011,10.8135510576,4.3612708463,2.9180366228,1.173458462,1.1194188976,1.7592793795,0.9752261317,1.2424387997,0.551846488,1.0313202932,1.7090201768,0.442132941,0.6192800697,0.8857389768,1.7032701554,2.3601764508,1.9545872874,0.4111902085,1.319570714,1.7527159384,0.6738968302,0.4819775109,1.7999843625,2.2162282828,1.8942611632,0.7907443477,0.3757415945,1.0674128713,1.594896717,0.5533500514,0.8151942072,1.3830203713,1.0316106226,0.2840679452,0.1671434918,0.3627582986,0.6644235968,1.633122476,1.202366087,1.0769544464,1.1147397865,0.6997950638,0.9508015057,0.8367100277,1.3491862983,1.8969366667,1.1326996368,0.6572181811,0.674296557,1.418144121,0.6075459279,0.372322839,0.5287793882,1.3322111495,4.6485156357,91.0487711161,146.9981360707,58.4091030856,3.6735430406,0.6607799396,0.1418061295,0.3090414122,0.2917159839,0.9114259161,0.3242522033,0.7126506662,0.9262897064,0.4398474609,0.5819592978,0.2246288606,0.6905522673,1.1952099213,1.0111628518,0.5737317282,0.3729515992,1.0230764066,1.948321423,1.6053083132,0.5924205125,0.3067409648,0.351606103,0.2628110156,0.4670904818,0.3028967913,0.4011700607,0.5361500295,0.5264846664,0.1335335334,0.4537188062,0.2176162164,0.4550965167,0.1871686286,0.4429090298,0.4437545468,0.4157324535,0.5410573149,0.5957596158,0.0995706145,0.369846577,0.1080029632,0.2938799949,0.3529564138,0.2956346273,0.3931253112,0.6202156191,0.4013294405,0.3014036283,0.0695623849,0.3661568171,0.5933555387,0.6606113869,0.4356359733,0.7363598125,0.4864848641,0.3127364892,0.3466768335,0.9936060504,1.022520322,0.9678350071,0.6333096167,0.2330010923
